Sample	 
Comments	 
Filename	C:\Data\西出研\梅木\210930オペ\PPOChloranil_2θ_θ.raw
Goniometer	SmartLab(In-plane)
Attachment	Zステージ単独
Monochromater	None
X	0
Y	0
Z	0.05294
ScanningMode	2Theta/Theta
ScanningType	Continuos Scanning
X-Ray	40kV/30mA
入射スリット	2/3deg
受光スリット1	20.000mm
受光スリット2	20.000mm
Cu_K-beta	
Start	10
Stop	90
Step	0.01
Speed	10.4018
Offset	0
20.37	63711.2
20.38	64890
20.39	65479.5
20.4	63884.5
20.41	65410.1
20.42	63485.8
20.43	64144.6
20.44	62809.7
20.45	63867.2
20.46	62185.6
20.47	63277.8
20.48	64300.6
20.49	63295.1
20.5	64404.6
20.51	64179.2
20.52	64994.1
20.53	64092.6
20.54	64959.4
20.55	65150.1
20.56	62861.7
20.57	64699.3
20.58	64595.3
20.59	62480.3
20.6	65150.1
20.61	62445.6
20.62	63451.1
20.63	64265.9
20.64	61977.5
20.65	63087.1
20.66	64578
20.67	63468.5
20.68	64994.1
20.69	63191.1
20.7	63572.5
20.71	62844.3
20.72	63416.4
20.73	63329.8
20.74	64647.3
20.75	63312.4
20.76	62601.6
20.77	63711.2
20.78	61856.2
20.79	63104.4
20.8	63953.9
20.81	63555.1
20.82	63243.1
20.83	64005.9
20.84	62653.6
20.85	63451.1
20.86	64422
20.87	62549.6
20.88	62012.2
20.89	64422
20.9	63000.4
20.91	64612.7
20.92	64005.9
20.93	61596.1
20.94	63191.1
20.95	61353.4
20.96	63087.1
20.97	63693.8
20.98	64768.7
20.99	62462.9
21	63208.4
21.01	62757.7
21.02	63884.5
21.03	64387.3
21.04	63555.1
21.05	63347.1
21.06	64127.2
21.07	62965.7
21.08	62809.7
21.09	62775
21.1	63451.1
21.11	63104.4
21.12	62636.3
21.13	63607.1
21.14	61214.7
21.15	60295.9
21.16	61405.4
21.17	62150.9
21.18	61977.5
21.19	63624.5
21.2	64092.6
21.21	61942.9
21.22	63052.4
21.23	63537.8
21.24	62081.5
21.25	63763.2
21.26	61318.7
21.27	61717.5
21.28	62879
21.29	62428.3
21.3	63208.4
21.31	62965.7
21.32	61977.5
21.33	63000.4
21.34	62515
21.35	61492.1
21.36	62705.7
21.37	62740.3
21.38	62254.9
21.39	63243.1
21.4	63381.8
21.41	64109.9
21.42	63624.5
